0.psd_delta,0.psd_theta,0.psd_alpha,0.psd_beta,0.psd_gamma,0.theta_beta_ratio,0.theta_alpha_ratio,0.alpha_beta_ratio,0.spectral_entropy_value,0.sample_entropy_value,0.delta_rel_power,0.theta_rel_power,0.alpha_rel_power,0.beta_rel_power,1.psd_delta,1.psd_theta,1.psd_alpha,1.psd_beta,1.psd_gamma,1.theta_beta_ratio,1.theta_alpha_ratio,1.alpha_beta_ratio,1.spectral_entropy_value,1.sample_entropy_value,1.delta_rel_power,1.theta_rel_power,1.alpha_rel_power,1.beta_rel_power,2.psd_delta,2.psd_theta,2.psd_alpha,2.psd_beta,2.psd_gamma,2.theta_beta_ratio,2.theta_alpha_ratio,2.alpha_beta_ratio,2.spectral_entropy_value,2.sample_entropy_value,2.delta_rel_power,2.theta_rel_power,2.alpha_rel_power,2.beta_rel_power,3.psd_delta,3.psd_theta,3.psd_alpha,3.psd_beta,3.psd_gamma,3.theta_beta_ratio,3.theta_alpha_ratio,3.alpha_beta_ratio,3.spectral_entropy_value,3.sample_entropy_value,3.delta_rel_power,3.theta_rel_power,3.alpha_rel_power,3.beta_rel_power,4.psd_delta,4.psd_theta,4.psd_alpha,4.psd_beta,4.psd_gamma,4.theta_beta_ratio,4.theta_alpha_ratio,4.alpha_beta_ratio,4.spectral_entropy_value,4.sample_entropy_value,4.delta_rel_power,4.theta_rel_power,4.alpha_rel_power,4.beta_rel_power,5.psd_delta,5.psd_theta,5.psd_alpha,5.psd_beta,5.psd_gamma,5.theta_beta_ratio,5.theta_alpha_ratio,5.alpha_beta_ratio,5.spectral_entropy_value,5.sample_entropy_value,5.delta_rel_power,5.theta_rel_power,5.alpha_rel_power,5.beta_rel_power,6.psd_delta,6.psd_theta,6.psd_alpha,6.psd_beta,6.psd_gamma,6.theta_beta_ratio,6.theta_alpha_ratio,6.alpha_beta_ratio,6.spectral_entropy_value,6.sample_entropy_value,6.delta_rel_power,6.theta_rel_power,6.alpha_rel_power,6.beta_rel_power,7.psd_delta,7.psd_theta,7.psd_alpha,7.psd_beta,7.psd_gamma,7.theta_beta_ratio,7.theta_alpha_ratio,7.alpha_beta_ratio,7.spectral_entropy_value,7.sample_entropy_value,7.delta_rel_power,7.theta_rel_power,7.alpha_rel_power,7.beta_rel_power,8.psd_delta,8.psd_theta,8.psd_alpha,8.psd_beta,8.psd_gamma,8.theta_beta_ratio,8.theta_alpha_ratio,8.alpha_beta_ratio,8.spectral_entropy_value,8.sample_entropy_value,8.delta_rel_power,8.theta_rel_power,8.alpha_rel_power,8.beta_rel_power,9.psd_delta,9.psd_theta,9.psd_alpha,9.psd_beta,9.psd_gamma,9.theta_beta_ratio,9.theta_alpha_ratio,9.alpha_beta_ratio,9.spectral_entropy_value,9.sample_entropy_value,9.delta_rel_power,9.theta_rel_power,9.alpha_rel_power,9.beta_rel_power,10.psd_delta,10.psd_theta,10.psd_alpha,10.psd_beta,10.psd_gamma,10.theta_beta_ratio,10.theta_alpha_ratio,10.alpha_beta_ratio,10.spectral_entropy_value,10.sample_entropy_value,10.delta_rel_power,10.theta_rel_power,10.alpha_rel_power,10.beta_rel_power,11.psd_delta,11.psd_theta,11.psd_alpha,11.psd_beta,11.psd_gamma,11.theta_beta_ratio,11.theta_alpha_ratio,11.alpha_beta_ratio,11.spectral_entropy_value,11.sample_entropy_value,11.delta_rel_power,11.theta_rel_power,11.alpha_rel_power,11.beta_rel_power,12.psd_delta,12.psd_theta,12.psd_alpha,12.psd_beta,12.psd_gamma,12.theta_beta_ratio,12.theta_alpha_ratio,12.alpha_beta_ratio,12.spectral_entropy_value,12.sample_entropy_value,12.delta_rel_power,12.theta_rel_power,12.alpha_rel_power,12.beta_rel_power,13.psd_delta,13.psd_theta,13.psd_alpha,13.psd_beta,13.psd_gamma,13.theta_beta_ratio,13.theta_alpha_ratio,13.alpha_beta_ratio,13.spectral_entropy_value,13.sample_entropy_value,13.delta_rel_power,13.theta_rel_power,13.alpha_rel_power,13.beta_rel_power,14.psd_delta,14.psd_theta,14.psd_alpha,14.psd_beta,14.psd_gamma,14.theta_beta_ratio,14.theta_alpha_ratio,14.alpha_beta_ratio,14.spectral_entropy_value,14.sample_entropy_value,14.delta_rel_power,14.theta_rel_power,14.alpha_rel_power,14.beta_rel_power,15.psd_delta,15.psd_theta,15.psd_alpha,15.psd_beta,15.psd_gamma,15.theta_beta_ratio,15.theta_alpha_ratio,15.alpha_beta_ratio,15.spectral_entropy_value,15.sample_entropy_value,15.delta_rel_power,15.theta_rel_power,15.alpha_rel_power,15.beta_rel_power,16.psd_delta,16.psd_theta,16.psd_alpha,16.psd_beta,16.psd_gamma,16.theta_beta_ratio,16.theta_alpha_ratio,16.alpha_beta_ratio,16.spectral_entropy_value,16.sample_entropy_value,16.delta_rel_power,16.theta_rel_power,16.alpha_rel_power,16.beta_rel_power,17.psd_delta,17.psd_theta,17.psd_alpha,17.psd_beta,17.psd_gamma,17.theta_beta_ratio,17.theta_alpha_ratio,17.alpha_beta_ratio,17.spectral_entropy_value,17.sample_entropy_value,17.delta_rel_power,17.theta_rel_power,17.alpha_rel_power,17.beta_rel_power,18.psd_delta,18.psd_theta,18.psd_alpha,18.psd_beta,18.psd_gamma,18.theta_beta_ratio,18.theta_alpha_ratio,18.alpha_beta_ratio,18.spectral_entropy_value,18.sample_entropy_value,18.delta_rel_power,18.theta_rel_power,18.alpha_rel_power,18.beta_rel_power,19.psd_delta,19.psd_theta,19.psd_alpha,19.psd_beta,19.psd_gamma,19.theta_beta_ratio,19.theta_alpha_ratio,19.alpha_beta_ratio,19.spectral_entropy_value,19.sample_entropy_value,19.delta_rel_power,19.theta_rel_power,19.alpha_rel_power,19.beta_rel_power,20.psd_delta,20.psd_theta,20.psd_alpha,20.psd_beta,20.psd_gamma,20.theta_beta_ratio,20.theta_alpha_ratio,20.alpha_beta_ratio,20.spectral_entropy_value,20.sample_entropy_value,20.delta_rel_power,20.theta_rel_power,20.alpha_rel_power,20.beta_rel_power,21.psd_delta,21.psd_theta,21.psd_alpha,21.psd_beta,21.psd_gamma,21.theta_beta_ratio,21.theta_alpha_ratio,21.alpha_beta_ratio,21.spectral_entropy_value,21.sample_entropy_value,21.delta_rel_power,21.theta_rel_power,21.alpha_rel_power,21.beta_rel_power,22.psd_delta,22.psd_theta,22.psd_alpha,22.psd_beta,22.psd_gamma,22.theta_beta_ratio,22.theta_alpha_ratio,22.alpha_beta_ratio,22.spectral_entropy_value,22.sample_entropy_value,22.delta_rel_power,22.theta_rel_power,22.alpha_rel_power,22.beta_rel_power,23.psd_delta,23.psd_theta,23.psd_alpha,23.psd_beta,23.psd_gamma,23.theta_beta_ratio,23.theta_alpha_ratio,23.alpha_beta_ratio,23.spectral_entropy_value,23.sample_entropy_value,23.delta_rel_power,23.theta_rel_power,23.alpha_rel_power,23.beta_rel_power,24.psd_delta,24.psd_theta,24.psd_alpha,24.psd_beta,24.psd_gamma,24.theta_beta_ratio,24.theta_alpha_ratio,24.alpha_beta_ratio,24.spectral_entropy_value,24.sample_entropy_value,24.delta_rel_power,24.theta_rel_power,24.alpha_rel_power,24.beta_rel_power,25.psd_delta,25.psd_theta,25.psd_alpha,25.psd_beta,25.psd_gamma,25.theta_beta_ratio,25.theta_alpha_ratio,25.alpha_beta_ratio,25.spectral_entropy_value,25.sample_entropy_value,25.delta_rel_power,25.theta_rel_power,25.alpha_rel_power,25.beta_rel_power,26.psd_delta,26.psd_theta,26.psd_alpha,26.psd_beta,26.psd_gamma,26.theta_beta_ratio,26.theta_alpha_ratio,26.alpha_beta_ratio,26.spectral_entropy_value,26.sample_entropy_value,26.delta_rel_power,26.theta_rel_power,26.alpha_rel_power,26.beta_rel_power,27.psd_delta,27.psd_theta,27.psd_alpha,27.psd_beta,27.psd_gamma,27.theta_beta_ratio,27.theta_alpha_ratio,27.alpha_beta_ratio,27.spectral_entropy_value,27.sample_entropy_value,27.delta_rel_power,27.theta_rel_power,27.alpha_rel_power,27.beta_rel_power,28.psd_delta,28.psd_theta,28.psd_alpha,28.psd_beta,28.psd_gamma,28.theta_beta_ratio,28.theta_alpha_ratio,28.alpha_beta_ratio,28.spectral_entropy_value,28.sample_entropy_value,28.delta_rel_power,28.theta_rel_power,28.alpha_rel_power,28.beta_rel_power,29.psd_delta,29.psd_theta,29.psd_alpha,29.psd_beta,29.psd_gamma,29.theta_beta_ratio,29.theta_alpha_ratio,29.alpha_beta_ratio,29.spectral_entropy_value,29.sample_entropy_value,29.delta_rel_power,29.theta_rel_power,29.alpha_rel_power,29.beta_rel_power,30.psd_delta,30.psd_theta,30.psd_alpha,30.psd_beta,30.psd_gamma,30.theta_beta_ratio,30.theta_alpha_ratio,30.alpha_beta_ratio,30.spectral_entropy_value,30.sample_entropy_value,30.delta_rel_power,30.theta_rel_power,30.alpha_rel_power,30.beta_rel_power,31.psd_delta,31.psd_theta,31.psd_alpha,31.psd_beta,31.psd_gamma,31.theta_beta_ratio,31.theta_alpha_ratio,31.alpha_beta_ratio,31.spectral_entropy_value,31.sample_entropy_value,31.delta_rel_power,31.theta_rel_power,31.alpha_rel_power,31.beta_rel_power,Stress_level
7143.715838802998,16263.647993866707,6245.7759681073285,4200.151132062475,2838.1551170515486,3.872157806350288,2.6039435415092416,1.487036006973481,4.455605274608107,0.0,0.0826850448391454,0.3198164900544822,0.0882513167791096,0.1750969181604496,12595.46762016674,17790.172370970166,5254.756739834699,3878.494666058128,2121.3998866735947,4.586875554234303,3.3855368101263994,1.3548443899692977,4.6229142426961625,1.845826690498331,0.1269616979730743,0.3017735289586855,0.1103844769928494,0.2407717963190849,11914.922521597156,16710.419354464608,4748.160066975738,4009.896543434184,1863.4916335527373,4.16729438614228,3.519346255971533,1.184110366824897,4.482732204262305,2.302585092994045,0.1495214293204629,0.2889815222478312,0.1184308525278554,0.2598796153497493,7766.04162517346,12812.601963786776,4517.164652531598,3808.8182335197553,2328.664449519838,3.363931061616076,2.836425711559149,1.1859753801790789,4.689082272035472,0.0,0.1351735845385799,0.2733294401305318,0.1210486963527436,0.2445734154674344,7488.076403677333,11389.834725577526,6049.473058650961,4200.371423779381,2988.82081752362,2.711625610320256,1.88278129601547,1.4402233632014876,4.683229388853446,0.0,0.074629524542501,0.2696662903771706,0.0940458679747558,0.2214107525723198,6653.416894141859,9471.820438564604,4231.435899949769,3521.503844682362,2735.3117302537457,2.6897089585369907,2.23844119644517,1.2015991140658382,4.8346955648364345,2.079441541679836,0.0567422912660587,0.2334947917927832,0.08211779891218,0.228121457801939,3229.4679504726546,7477.133429464398,1884.9849123458391,2002.2265440520089,1512.1270728591903,3.7344093013233857,3.9666807837518463,0.9414443724889884,4.818233415139671,1.3217558399823195,0.062698982312855,0.2579683174884758,0.0937192255069751,0.2596029563780302,4054.564947447455,6601.681291497717,2289.211949109494,2276.3341551328185,1161.5805719890654,2.9001371686190445,2.8838226596125267,1.0056572511323252,4.846573907578985,2.302585092994045,0.0851605069680073,0.2178999768596004,0.1236701437033516,0.3010268799140573,1489.124644997938,4881.395467850055,1362.216356396429,2070.9442526763182,1211.3319003799445,2.3570868513441345,3.5834215651052435,0.6577754831575079,4.806117348499463,2.639057329615259,0.0322060149339733,0.2483241701736525,0.0663557935286449,0.3376492915089474,4433.629134257495,6076.430703256039,1720.9782654279195,2356.989314290705,1587.1293425660076,2.5780476247448054,3.530800374021656,0.7301595535429137,4.799586908891475,0.0,0.0551374859291763,0.2513020067416331,0.0463992096257338,0.2757780721292647,6951.3930299314425,7296.548488156433,2316.2817016513623,3159.85474169948,2084.785008995317,2.30914047784111,3.150112735836257,0.7330342344805336,4.919481306982728,1.7047480922384253,0.0727261831467839,0.1716935753796722,0.0657915101330939,0.3266128687797543,6540.072666677381,5085.348631850786,2057.72925076794,3149.188406367989,2015.025153877464,1.614812445507445,2.471340012274669,0.6534157329574171,4.911340078362242,2.3978952727983707,0.104638738899494,0.1326017183011699,0.0557445400612365,0.3268880236381966,5807.333931952471,3595.814555762924,1597.8243411878243,3168.206055958088,2441.0471960997784,1.1349686517392648,2.250444221603103,0.5043309409067559,4.760614057193024,0.0,0.1049947172252431,0.0985671627180327,0.0352866621342291,0.3359918073671332,8802.914411798109,4508.179944671358,1479.9853933631557,4097.828875724861,3513.417399479564,1.1001386542462464,3.0460975931842524,0.361163298479945,4.652365152747728,0.0,0.1230397655671856,0.0755551193531222,0.0147454114250905,0.3686718664186251,13405.713086045922,9201.806487557242,2689.4012527561576,4749.904111430117,3766.462154367583,1.9372615260619923,3.4215074742480422,0.5662011673634446,4.8048378094926365,0.0,0.1338208575687014,0.1089250934536577,0.0342818941718636,0.3655998080668961,15705.565805718,10359.95581660864,3765.139965687403,4961.466075299402,3344.9867141577884,2.0880835743663653,2.751546001216775,0.7588764910501165,4.818740050332227,2.3978952727983707,0.1489852402450953,0.1216893130282657,0.0469374815979154,0.3445072910268149,16239.794359303783,10443.547413269367,4282.171956304422,4956.544202745197,3152.4242129181894,2.1070219463563293,2.4388435401090955,0.8639430581356922,4.803735840991476,0.0,0.1408057231366669,0.1123472030769839,0.059980292423395,0.3452817818988197,17477.223107155198,10741.539830919792,4061.95288502587,5665.86867971305,3737.700214547405,1.8958328260202104,2.6444274798257243,0.7169161720196432,4.816350350226988,0.0,0.113050076449477,0.068746328793233,0.0934560456901425,0.370384190353742,18717.27610161707,11662.84045941493,3935.88626444244,5630.050727378985,3794.619815094032,2.0715338145531152,2.963205660889974,0.6990853999418141,4.758255170522597,2.3978952727983707,0.0948902948637228,0.0783386097449655,0.0942800276594414,0.3517016336222754,12997.784523845192,9328.071530804402,3007.141150165736,4511.161546744992,3172.172129400122,2.067775989431154,3.1019732912405167,0.6666001913266718,4.796233424777117,1.3350010667323402,0.0619713988648983,0.1188511240577612,0.0791365099593437,0.2954849503293771,11671.609016048396,10783.805767175096,3823.558940497174,4225.774660497646,2537.252414494249,2.551912166065463,2.820358188534394,0.9048184647041484,4.738449945260952,2.0149030205422647,0.0656102775070159,0.219686098759027,0.0613976124948283,0.2985482683497411,11512.629360646515,14467.131839140086,4444.075391384856,4534.131511050459,2957.93751698668,3.190717296990878,3.255374980178241,0.98013817652926,4.690556505465452,2.639057329615259,0.0651388611191843,0.2275808331588378,0.0491012533235535,0.3363918082692263,19133.014252218465,16891.68117191031,5022.964900778778,5421.592276010806,3781.641904936024,3.1156310382563785,3.3628905448436166,0.9264741140723816,4.616783243537604,1.5040773967762742,0.1223741156984534,0.200130529118068,0.0710861327717992,0.2453117734645372,19017.53629381416,16181.128328460964,5853.214575750452,5053.323560889976,2757.050315025114,3.202076442065624,2.7644857571937465,1.1582900847773148,4.606202539561246,2.772588722239781,0.1657141318787366,0.188365964061032,0.1910389444415317,0.2079988746587765,21462.8280223002,16014.630265325472,7527.239547664718,5025.736178464522,2360.633447742336,3.1865242616492275,2.12755687711492,1.4977386954610226,4.576076842172901,1.9459101490553128,0.2323790874046006,0.1569970595072451,0.205910593011036,0.2450369606445036,18275.261234063822,13358.87353744866,6873.095982235106,4034.9690921833335,2360.871175636937,3.310774688046033,1.943647167444969,1.7033825601167254,4.67021357817803,0.0,0.2086012845256997,0.2039084269502809,0.1671999970777467,0.2281373002338254,16618.087681925976,11674.418858264286,6415.795103984521,4997.900730155849,3290.9045512370385,2.3358644936311577,1.8196371095164656,1.283697986491312,4.848676906344491,2.4849066497880004,0.1242914140443755,0.2028247843964468,0.0799381507601271,0.3307911261221384,10021.476261778527,8735.953560888409,5515.617070414788,6255.712785616301,3310.665715294529,1.396476126745285,1.5838578801540049,0.881692823733339,4.924107759289886,2.772588722239781,0.0786337439113346,0.1673525195777791,0.0735498043890068,0.4324306179601881,12961.008921030743,9393.097495872706,8173.616947963951,5399.584485294196,2524.615653267684,1.7395963562483132,1.149197173744792,1.513749246858689,4.821045602133739,0.0,0.1790734830293999,0.1849783304740218,0.147171290755815,0.3122360366457643,24666.61298134296,13887.99448685621,13027.8094840225,6026.269785067616,2397.0051297781306,2.304575630063729,1.066026833128674,2.161836417663191,4.469873939591573,2.079441541679836,0.2644432498499005,0.1665723246888397,0.2020894180790051,0.2486391292063351,38260.71353255581,24512.485927923062,20909.072083237683,13415.29021657301,5266.032737018818,1.827205042321096,1.172337339043092,1.5586000560321078,4.681201395017691,1.8971199848858813,0.2254568361834835,0.1537191668027057,0.1201380020587791,0.3035913544638403,38260.71353255581,24512.485927923062,20909.072083237683,13415.29021657301,5266.032737018818,1.827205042321096,1.172337339043092,1.5586000560321078,4.681201395017691,1.8971199848858813,0.2254568361834835,0.1537191668027057,0.1201380020587791,0.3035913544638403,1
